,Unnamed: 0,Accident Ref.,Borough,Easting,Northing,Vehicle Type,Unnamed: 0,Y,X
11957,12653,0115MM70188,SOUTHWARK,531640,180390,01 Pedal Cycle,11957,-0.10456773,51.50711777
11958,12658,0115MM70191,SOUTHWARK,531930,179010,01 Pedal Cycle,11958,-0.10090739,51.49464853
11959,12661,0115MM70192,SOUTHWARK,531650,179490,01 Pedal Cycle,11959,-0.10475948,51.49902738
11960,12663,0115MM70196,SOUTHWARK,531900,177770,01 Pedal Cycle,11960,-0.10180215,51.48351203
11961,12666,0115MM70200,SOUTHWARK,533520,179900,01 Pedal Cycle,11961,-0.07768011,51.50227364
11962,12671,0115MM70203,SOUTHWARK,535020,176720,01 Pedal Cycle,11962,-0.0572975,51.47334038
11963,12672,0115MM70204,SOUTHWARK,533070,178920,01 Pedal Cycle,11963,-0.08452913,51.49357282
11964,12675,0115MM70205,SOUTHWARK,534780,175300,01 Pedal Cycle,11964,-0.06129189,51.46063665
11965,12678,0115MM70207,SOUTHWARK,533300,178600,01 Pedal Cycle,11965,-0.08133872,51.49064297
11966,12681,0115MM70209,SOUTHWARK,533490,179780,01 Pedal Cycle,11966,-0.07815747,51.50120233
11967,12693,0115MM70216,SOUTHWARK,532260,180160,01 Pedal Cycle,11967,-0.09572554,51.50490621
11968,12697,0115MM70219,SOUTHWARK,531650,179730,01 Pedal Cycle,11968,-0.10466996,51.50118419
11969,12706,0115MM70230,SOUTHWARK,535000,177420,01 Pedal Cycle,11969,-0.05731797,51.47963573
11970,12709,0115MM70233,SOUTHWARK,532370,179680,01 Pedal Cycle,11970,-0.09432159,51.50056687
11971,12712,0115MM70236,SOUTHWARK,535100,178580,01 Pedal Cycle,11971,-0.05543515,51.49003625
11972,12714,0115MM70237,SOUTHWARK,532410,178810,01 Pedal Cycle,11972,-0.09407194,51.49273909
11973,12717,0115MM70238,SOUTHWARK,532980,176680,01 Pedal Cycle,11973,-0.08666741,51.47346389
11974,12718,0115MM70239,SOUTHWARK,535090,178580,01 Pedal Cycle,11974,-0.0555791,51.49003863
11975,12723,0115MM70243,SOUTHWARK,532900,179110,01 Pedal Cycle,11975,-0.08690498,51.49532024
11976,12724,0115MM70245,SOUTHWARK,534510,176780,01 Pedal Cycle,11976,-0.0646133,51.47400102
11977,12728,0115MM70249,SOUTHWARK,533670,174470,01 Pedal Cycle,11977,-0.07757328,51.45344084
11978,12739,0115MM70266,SOUTHWARK,531780,180310,01 Pedal Cycle,11978,-0.10258151,51.50636624
11979,12741,0115MM70267,SOUTHWARK,534510,176780,01 Pedal Cycle,11979,-0.0646133,51.47400102
11980,12747,0115MM70270,SOUTHWARK,531990,179040,01 Pedal Cycle,11980,-0.10003238,51.49490415
11981,12755,0115MM70275,SOUTHWARK,533320,175510,01 Pedal Cycle,11981,-0.0822158,51.4628695
11982,12758,0115MM70276,SOUTHWARK,532590,180070,01 Pedal Cycle,11982,-0.09100738,51.50402017
11983,12761,0115MM70279,SOUTHWARK,531900,179050,01 Pedal Cycle,11983,-0.10132435,51.49501499
11984,12763,0115MM70280,SOUTHWARK,533980,176710,01 Pedal Cycle,11984,-0.07226639,51.47349768
11985,12774,0115MM70288,SOUTHWARK,532360,179680,01 Pedal Cycle,11985,-0.09446557,51.50056921
11986,12775,0115MM70289,SOUTHWARK,533450,179660,01 Pedal Cycle,11986,-0.0787788,51.50013339
11987,12790,0115MM70297,SOUTHWARK,534490,173250,01 Pedal Cycle,11987,-0.06624221,51.44228302
11988,12795,0115MM70301,SOUTHWARK,532420,178810,01 Pedal Cycle,11988,-0.09392798,51.49273675
11989,12798,0115MM70303,SOUTHWARK,534710,179510,01 Pedal Cycle,11989,-0.06069429,51.49848666
11990,12805,0115MM70309,SOUTHWARK,535190,179390,01 Pedal Cycle,11990,-0.05382942,51.49729377
11991,12813,0115MM70317,SOUTHWARK,534160,176500,01 Pedal Cycle,11991,-0.06975591,51.47156785
11992,12818,0115MM70320,SOUTHWARK,531970,178850,01 Pedal Cycle,11992,-0.10039131,51.49320133
11993,12828,0115MM70325,SOUTHWARK,535170,176680,01 Pedal Cycle,11993,-0.05515437,51.47294511
11994,12830,0115MM70326,SOUTHWARK,532810,176700,01 Pedal Cycle,11994,-0.08910617,51.47368354
11995,12834,0115MM70328,SOUTHWARK,533180,179190,01 Pedal Cycle,11995,-0.08284369,51.49597334
11996,12839,0115MM70333,SOUTHWARK,532720,175100,01 Pedal Cycle,11996,-0.09100142,51.45932588
11997,12845,0115MM70340,SOUTHWARK,534540,178810,01 Pedal Cycle,11997,-0.06340869,51.49223661
11998,12847,0115MM70341,SOUTHWARK,533600,176830,01 Pedal Cycle,11998,-0.07768913,51.47466589
11999,12850,0115MM70343,SOUTHWARK,535910,174880,01 Pedal Cycle,11999,-0.04519772,51.45659219
12000,12853,0115MM70347,SOUTHWARK,535130,179460,01 Pedal Cycle,12000,-0.05466644,51.49793715
12001,12854,0115MM70348,SOUTHWARK,533520,179900,01 Pedal Cycle,12001,-0.07768011,51.50227364
12002,12880,0115MM70364,SOUTHWARK,532560,178960,01 Pedal Cycle,12002,-0.09185625,51.49405198
12003,12886,0115MM70369,SOUTHWARK,532440,177270,01 Pedal Cycle,12003,-0.09421702,51.47889263
12004,12893,0115MM70373,SOUTHWARK,532280,179600,01 Pedal Cycle,12004,-0.09564744,51.49986899
12005,12899,0115MM70375,SOUTHWARK,531920,179120,01 Pedal Cycle,12005,-0.10101026,51.4956394
12006,12901,0115MM70376,SOUTHWARK,532520,176710,01 Pedal Cycle,12006,-0.09327551,51.47384137
12007,12902,0115MM70378,SOUTHWARK,534230,174590,01 Pedal Cycle,12007,-0.06947313,51.4543868
12008,12912,0115MM70386,SOUTHWARK,535150,174110,01 Pedal Cycle,12008,-0.05642354,51.44985444
12009,12921,0115MM70391,SOUTHWARK,533070,179960,01 Pedal Cycle,12009,-0.08413707,51.50291895
12010,12923,0115MM70394,SOUTHWARK,534870,176210,01 Pedal Cycle,12010,-0.05965037,51.46879301
12011,12928,0115MM70396,SOUTHWARK,532890,180280,01 Pedal Cycle,12011,-0.08660842,51.50583696
12012,12933,0115MM70403,SOUTHWARK,533630,179090,01 Pedal Cycle,12012,-0.07640287,51.49496854
12013,12937,0115MM70405,SOUTHWARK,533740,178230,01 Pedal Cycle,12013,-0.0751449,51.4872141
12014,12942,0115MM70407,SOUTHWARK,533980,178390,01 Pedal Cycle,12014,-0.07162963,51.48859516
12015,12948,0115MM70411,SOUTHWARK,531940,178830,01 Pedal Cycle,12015,-0.10083068,51.49302859
12016,12950,0115MM70413,SOUTHWARK,532960,176390,01 Pedal Cycle,12016,-0.08706422,51.47086244
12017,12954,0115MM70415,SOUTHWARK,531930,179020,01 Pedal Cycle,12017,-0.10090366,51.4947384
12018,12955,0115MM70417,SOUTHWARK,533110,180160,01 Pedal Cycle,12018,-0.08348566,51.50470685
12019,12962,0115MM70421,SOUTHWARK,534740,176780,01 Pedal Cycle,12019,-0.06130369,51.47394631
12020,12969,0115MM70426,SOUTHWARK,533470,179170,01 Pedal Cycle,12020,-0.0786761,51.49572524
12021,12971,0115MM70427,SOUTHWARK,533460,178470,01 Pedal Cycle,12021,-0.07908459,51.489437
12022,12978,0115MM70431,SOUTHWARK,533150,176710,01 Pedal Cycle,12022,-0.08420986,51.47369353
12023,12979,0115MM70432,SOUTHWARK,534160,176540,01 Pedal Cycle,12023,-0.06974074,51.47192732
12024,12985,0115MM70437,SOUTHWARK,533410,177090,01 Pedal Cycle,12024,-0.08032517,51.47704724
12025,12986,0115MM70440,SOUTHWARK,532200,179520,01 Pedal Cycle,12025,-0.09682928,51.49916874
12026,12987,0115MM70440,SOUTHWARK,532200,179520,01 Pedal Cycle,12026,-0.09682928,51.49916874
12027,12992,0115MM70445,SOUTHWARK,535270,176110,01 Pedal Cycle,12027,-0.0539334,51.4677989
12028,12997,0115MM70449,SOUTHWARK,532920,180270,01 Pedal Cycle,12028,-0.08618017,51.50574005
12029,12999,0115MM70450,SOUTHWARK,532080,178840,01 Pedal Cycle,12029,-0.09881145,51.49308581
12030,13003,0115MM70452,SOUTHWARK,534570,176770,01 Pedal Cycle,12030,-0.06375373,51.47389689
12031,13007,0115MM70455,SOUTHWARK,533450,179660,01 Pedal Cycle,12031,-0.0787788,51.50013339
12032,13011,0115MM70460,SOUTHWARK,532350,180150,01 Pedal Cycle,12032,-0.09443329,51.50479529
12033,13015,0115MM70467,SOUTHWARK,532530,176610,01 Pedal Cycle,12033,-0.09316907,51.47294035
12034,13018,0115MM70470,SOUTHWARK,533450,179660,01 Pedal Cycle,12034,-0.0787788,51.50013339
12035,13022,0115MM70472,SOUTHWARK,531960,178840,01 Pedal Cycle,12035,-0.10053902,51.4931138
12036,13025,0115MM70474,SOUTHWARK,534530,175540,01 Pedal Cycle,12036,-0.06479704,51.46285289
12037,13031,0115MM70481,SOUTHWARK,532780,180310,01 Pedal Cycle,12037,-0.08818114,51.50613239
12038,13032,0115MM70484,SOUTHWARK,534960,176730,01 Pedal Cycle,12038,-0.05815705,51.47344456
12039,13038,0115MM70488,SOUTHWARK,533920,173990,01 Pedal Cycle,12039,-0.07415894,51.44906818
12040,13040,0115MM70489,SOUTHWARK,535020,176290,01 Pedal Cycle,12040,-0.05746163,51.46947616
12041,13042,0115MM70490,SOUTHWARK,534570,174260,01 Pedal Cycle,12041,-0.06470814,51.45134053
12042,13043,0115MM70491,SOUTHWARK,533380,179210,01 Pedal Cycle,12042,-0.07995672,51.49610594
12043,13046,0115MM70494,SOUTHWARK,533000,180230,01 Pedal Cycle,12043,-0.08504325,51.50536178
12044,13052,0115MM70498,SOUTHWARK,535240,177280,01 Pedal Cycle,12044,-0.05391758,51.4783203
12045,13061,0115MM70504,SOUTHWARK,534820,177530,01 Pedal Cycle,12045,-0.05986649,51.48066717
12046,13076,0115MM70515,SOUTHWARK,533520,179920,01 Pedal Cycle,12046,-0.07767254,51.50245337
12047,13078,0115MM70516,SOUTHWARK,532060,178440,01 Pedal Cycle,12047,-0.0992489,51.48949581
12048,13079,0115MM70517,SOUTHWARK,534260,176300,01 Pedal Cycle,12048,-0.06839293,51.46974681
12049,13080,0115MM70518,SOUTHWARK,532410,177500,01 Pedal Cycle,12049,-0.09456268,51.48096658
12050,13085,0115MM70520,SOUTHWARK,531650,180370,01 Pedal Cycle,12050,-0.10443118,51.50693571
12051,13094,0115MM70529,SOUTHWARK,533880,176740,01 Pedal Cycle,12051,-0.073694,51.47379094
12052,13096,0115MM70530,SOUTHWARK,533690,171820,01 Pedal Cycle,12052,-0.07828545,51.42962136
12053,13100,0115MM70533,SOUTHWARK,535210,179660,01 Pedal Cycle,12053,-0.05343803,51.49971532
12054,13104,0115MM70542,SOUTHWARK,533950,177550,01 Pedal Cycle,12054,-0.07237988,51.48105354
12055,13107,0115MM70545,SOUTHWARK,532650,180160,01 Pedal Cycle,12055,-0.09010957,51.50481489
12056,13113,0115MM70551,SOUTHWARK,534160,176550,01 Pedal Cycle,12056,-0.06973694,51.47201719
12057,13123,0115MM70560,SOUTHWARK,532810,178550,01 Pedal Cycle,12057,-0.08841124,51.49030885
12058,13131,0115MM70565,SOUTHWARK,533010,180220,01 Pedal Cycle,12058,-0.08490302,51.50526956
12059,13132,0115MM70566,SOUTHWARK,533940,171410,01 Pedal Cycle,12059,-0.07484633,51.4258778
12060,13135,0115MM70567,SOUTHWARK,533670,178310,01 Pedal Cycle,12060,-0.07612221,51.48794957
12061,13137,0115MM70568,SOUTHWARK,533590,179850,01 Pedal Cycle,12061,-0.0766911,51.50180777
12062,13145,0115MM70572,SOUTHWARK,532500,178970,01 Pedal Cycle,12062,-0.09271628,51.49415589
12063,13153,0115MM70579,SOUTHWARK,532210,176930,01 Pedal Cycle,12063,-0.09765415,51.47589094
12064,13163,0115MM70584,SOUTHWARK,532960,179880,01 Pedal Cycle,12064,-0.08575112,51.50222588
12065,13168,0115MM70587,SOUTHWARK,535240,177650,01 Pedal Cycle,12065,-0.05377598,51.48164532
12066,13171,0115MM70588,SOUTHWARK,532290,179600,01 Pedal Cycle,12066,-0.09550346,51.49986665
12067,13173,0115MM70589,SOUTHWARK,532720,178100,01 Pedal Cycle,12067,-0.08987582,51.48628598
12068,13176,0115MM70591,SOUTHWARK,534500,176780,01 Pedal Cycle,12068,-0.0647572,51.4740034
12069,13183,0115MM70602,SOUTHWARK,532000,179050,01 Pedal Cycle,12069,-0.09988467,51.49499168
12070,13190,0115MM70608,SOUTHWARK,531650,179490,01 Pedal Cycle,12070,-0.10475948,51.49902738
12071,13191,0115MM70609,SOUTHWARK,533410,179480,01 Pedal Cycle,12071,-0.07942277,51.49852524
12072,13194,0115MM70610,SOUTHWARK,532760,174830,01 Pedal Cycle,12072,-0.09052727,51.45689007
12073,13205,0115MM70618,SOUTHWARK,533830,177630,01 Pedal Cycle,12073,-0.07407665,51.48180086
12074,13209,0115MM70620,SOUTHWARK,533610,176780,01 Pedal Cycle,12074,-0.07756412,51.47421421
12075,13213,0115MM70626,SOUTHWARK,531800,180300,01 Pedal Cycle,12075,-0.10229724,51.50627171
12076,13216,0115MM70628,SOUTHWARK,533560,178380,01 Pedal Cycle,12076,-0.07767913,51.48860461
12077,13219,0115MM70629,SOUTHWARK,535900,174890,01 Pedal Cycle,12077,-0.04533771,51.45668446
12078,13221,0115MM70631,SOUTHWARK,535230,177760,01 Pedal Cycle,12078,-0.0538778,51.48263623
12079,13226,0115MM70634,SOUTHWARK,534740,176780,01 Pedal Cycle,12079,-0.06130369,51.47394631
12080,13232,0115MM70637,SOUTHWARK,531940,177440,01 Pedal Cycle,12080,-0.10134949,51.48053712
12081,13234,0115MM70638,SOUTHWARK,532440,177960,01 Pedal Cycle,12081,-0.09395863,51.48509343
12082,13237,0115MM70640,SOUTHWARK,531740,178530,01 Pedal Cycle,12082,-0.1038218,51.49037917
12083,13239,0115MM70641,SOUTHWARK,532460,176770,01 Pedal Cycle,12083,-0.09411642,51.47439462
12084,13240,0115MM70642,SOUTHWARK,533460,179660,01 Pedal Cycle,12084,-0.07863481,51.50013103
12085,13241,0115MM70643,SOUTHWARK,536590,179930,01 Pedal Cycle,12085,-0.03346452,51.50181003
12086,13245,0115MM70646,SOUTHWARK,532970,176680,01 Pedal Cycle,12086,-0.08681131,51.47346624
12087,13249,0115MM70648,SOUTHWARK,532370,178120,01 Pedal Cycle,12087,-0.09490626,51.48654766
12088,13250,0115MM70649,SOUTHWARK,532600,178390,01 Pedal Cycle,12088,-0.09149431,51.48892022
12089,13251,0115MM70650,SOUTHWARK,535330,178720,01 Pedal Cycle,12089,-0.05207066,51.49123937
12090,13256,0115MM70653,SOUTHWARK,534240,176320,01 Pedal Cycle,12090,-0.0686731,51.4699313
12091,13259,0115MM70658,SOUTHWARK,532490,179860,01 Pedal Cycle,12091,-0.09252618,51.50215639
12092,13261,0115MM70659,SOUTHWARK,533550,176760,01 Pedal Cycle,12092,-0.07843508,51.47404863
12093,13266,0115MM70661,SOUTHWARK,533720,175370,01 Pedal Cycle,12093,-0.07651415,51.46151704
12094,13272,0115MM70665,SOUTHWARK,533530,179900,01 Pedal Cycle,12094,-0.07753611,51.50227128
12095,13276,0115MM70668,SOUTHWARK,534390,179090,01 Pedal Cycle,12095,-0.06546146,51.49478848
12096,13285,0115MM70675,SOUTHWARK,532490,180140,01 Pedal Cycle,12096,-0.09242106,51.50467265
12097,13286,0115MM70676,SOUTHWARK,532310,178270,01 Pedal Cycle,12097,-0.09571377,51.48790969
12098,13290,0115MM70678,SOUTHWARK,535480,178700,01 Pedal Cycle,12098,-0.04991904,51.49102373
12099,13296,0115MM70682,SOUTHWARK,531470,179590,01 Pedal Cycle,12099,-0.10731391,51.4999679
12100,13304,0115MM70686,SOUTHWARK,533190,179220,01 Pedal Cycle,12100,-0.0826884,51.49624058
12101,13306,0115MM70688,SOUTHWARK,532790,180300,01 Pedal Cycle,12101,-0.0880409,51.50604018
12102,13311,0115MM70691,SOUTHWARK,533390,179400,01 Pedal Cycle,12102,-0.07974095,51.49781104
12103,13312,0115MM70693,SOUTHWARK,531960,177120,01 Pedal Cycle,12103,-0.10118099,51.47765673
12104,13327,0115MM70707,SOUTHWARK,532420,177410,01 Pedal Cycle,12104,-0.09445244,51.48015545
12105,13335,0115MM70712,SOUTHWARK,534220,176750,01 Pedal Cycle,12105,-0.06879771,51.47380028
12106,13337,0115MM70713,SOUTHWARK,532780,175840,01 Pedal Cycle,12106,-0.08986067,51.46596199
12107,13341,0115MM70721,SOUTHWARK,535110,179560,01 Pedal Cycle,12107,-0.0549161,51.49884057
12108,13345,0115MM70723,SOUTHWARK,533240,177990,01 Pedal Cycle,12108,-0.08243243,51.48517528
12109,13357,0115MM70735,SOUTHWARK,533590,175360,01 Pedal Cycle,12109,-0.07838809,51.46145786
12110,13364,0115MM70746,SOUTHWARK,531990,179530,01 Pedal Cycle,12110,-0.09984915,51.49930764
12111,13365,0115MM70747,SOUTHWARK,534940,177100,01 Pedal Cycle,12111,-0.05830363,51.47677435
12112,13369,0115MM70751,SOUTHWARK,534730,176780,01 Pedal Cycle,12112,-0.06144758,51.47394869
12113,13372,0115MM70753,SOUTHWARK,532320,178250,01 Pedal Cycle,12113,-0.09557731,51.48772761
12114,13380,0115MM70763,SOUTHWARK,533260,178670,01 Pedal Cycle,12114,-0.08188812,51.49128145
12115,13382,0115MM70765,SOUTHWARK,534320,173340,01 Pedal Cycle,12115,-0.06865266,51.44313215
12116,13392,0115MM70773,SOUTHWARK,532100,179040,01 Pedal Cycle,12116,-0.09844872,51.49487847
12117,13394,0115MM70774,SOUTHWARK,532240,178450,01 Pedal Cycle,12117,-0.09665403,51.48954365
12118,13397,0115MM70775,SOUTHWARK,532410,177610,01 Pedal Cycle,12118,-0.0945215,51.48195512
12119,13399,0115MM70776,SOUTHWARK,534390,176770,01 Pedal Cycle,12119,-0.06634386,51.47393967
12120,13410,0115MM70784,SOUTHWARK,532780,176700,01 Pedal Cycle,12120,-0.08953787,51.47369057
12121,13417,0115MM70789,SOUTHWARK,532190,180420,01 Pedal Cycle,12121,-0.09663612,51.50725912
12122,13421,0115MM70791,SOUTHWARK,534720,177540,01 Pedal Cycle,12122,-0.06130185,51.48078086
12123,13426,0115MM70794,SOUTHWARK,533420,176720,01 Pedal Cycle,12123,-0.08032085,51.47371982
12124,13427,0115MM70795,SOUTHWARK,534460,177810,01 Pedal Cycle,12124,-0.06494105,51.48326908
12125,13432,0115MM70797,SOUTHWARK,532823,180302,01 Pedal Cycle,12125,-0.08756495,51.5060504
12126,13438,0115MM70803,SOUTHWARK,533340,178580,01 Pedal Cycle,12126,-0.08077045,51.49045381
12127,13441,0115MM70809,SOUTHWARK,532100,179040,01 Pedal Cycle,12127,-0.09844872,51.49487847
12128,13447,0115MM70813,SOUTHWARK,534500,179460,01 Pedal Cycle,12128,-0.06373685,51.49808732
12129,13449,0115MM70814,SOUTHWARK,531990,179050,01 Pedal Cycle,12129,-0.10002864,51.49499401
12130,13452,0115MM70816,SOUTHWARK,534740,176780,01 Pedal Cycle,12130,-0.06130369,51.47394631
12131,13459,0115MM70821,SOUTHWARK,534330,176130,01 Pedal Cycle,12131,-0.06745029,51.46820248
12132,13460,0115MM70822,SOUTHWARK,535060,177390,01 Pedal Cycle,12132,-0.05646595,51.47935182
12133,13464,0115MM70824,SOUTHWARK,531650,180010,01 Pedal Cycle,12133,-0.10456551,51.50370048
12134,13477,0115MM70833,SOUTHWARK,531520,180390,01 Pedal Cycle,12134,-0.10629581,51.50714568
12135,13479,0115MM70834,SOUTHWARK,532530,176730,01 Pedal Cycle,12135,-0.09312411,51.47401876
12136,13488,0115MM70842,SOUTHWARK,533690,171820,01 Pedal Cycle,12136,-0.07828545,51.42962136
12137,13497,0115MM70846,SOUTHWARK,531960,178930,01 Pedal Cycle,12137,-0.10050539,51.4939226
12138,13499,0115MM70850,SOUTHWARK,532430,179760,01 Pedal Cycle,12138,-0.09342765,51.50127177
12139,13502,0115MM70853,SOUTHWARK,531670,179460,01 Pedal Cycle,12139,-0.10448271,51.49875312
12140,13515,0115MM70860,SOUTHWARK,534660,178250,01 Pedal Cycle,12140,-0.06189476,51.4871756
12141,13520,0115MM70862,SOUTHWARK,531900,180260,01 Pedal Cycle,12141,-0.10087214,51.50588893
12142,13522,0115MM70863,SOUTHWARK,533960,178190,01 Pedal Cycle,12142,-0.07199337,51.48680259
12143,13524,0115MM70864,SOUTHWARK,532370,180140,01 Pedal Cycle,12143,-0.09414905,51.50470075
12144,13526,0115MM70866,SOUTHWARK,532100,179400,01 Pedal Cycle,12144,-0.09831401,51.49811369
12145,13529,0115MM70869,SOUTHWARK,532770,180300,01 Pedal Cycle,12145,-0.08832891,51.50604487
12146,13536,0115MM70875,SOUTHWARK,531410,179660,01 Pedal Cycle,12146,-0.10815176,51.50061091
12147,13538,0115MM70877,SOUTHWARK,532310,178270,01 Pedal Cycle,12147,-0.09571377,51.48790969
12148,13541,0115MM70878,SOUTHWARK,533460,179570,01 Pedal Cycle,12148,-0.07866883,51.49932224
12149,13546,0115MM70886,SOUTHWARK,534400,175480,01 Pedal Cycle,12149,-0.06669002,51.46234457
12150,13549,0115MM70888,SOUTHWARK,532540,176730,01 Pedal Cycle,12150,-0.0929802,51.47401642
12151,13552,0115MM70890,SOUTHWARK,531930,179020,01 Pedal Cycle,12151,-0.10090366,51.4947384
12152,13553,0115MM70891,SOUTHWARK,532400,178070,01 Pedal Cycle,12152,-0.09449317,51.48609131
12153,13558,0115MM70895,SOUTHWARK,533400,175440,01 Pedal Cycle,12153,-0.08109128,51.46222158
12154,13560,0115MM70897,SOUTHWARK,535110,179560,01 Pedal Cycle,12154,-0.0549161,51.49884057
12155,13565,0115MM70900,SOUTHWARK,532420,177780,01 Pedal Cycle,12155,-0.09431392,51.48348051
12156,13567,0115MM70901,SOUTHWARK,532270,180200,01 Pedal Cycle,12156,-0.09556655,51.50526334
12157,13568,0115MM70902,SOUTHWARK,531530,180380,01 Pedal Cycle,12157,-0.10615555,51.50705349
12158,13571,0115MM70903,SOUTHWARK,533120,178140,01 Pedal Cycle,12158,-0.08410315,51.48655151
12159,13584,0115MM70913,SOUTHWARK,535090,176720,01 Pedal Cycle,12159,-0.05629024,51.47332367
12160,13597,0115MM70923,SOUTHWARK,532440,177260,01 Pedal Cycle,12160,-0.09422077,51.47880277
12161,13600,0115MM70924,SOUTHWARK,532530,176740,01 Pedal Cycle,12161,-0.09312036,51.47410862
12162,13606,0115MM70929,SOUTHWARK,534320,179420,01 Pedal Cycle,12162,-0.06634363,51.49777064
12163,13621,0115MM70940,SOUTHWARK,534264,176563,01 Pedal Cycle,12163,-0.06823555,51.47210934
12164,13631,0115MM70949,SOUTHWARK,532160,180170,01 Pedal Cycle,12164,-0.09716178,51.50501945
12165,13636,0115MM70954,SOUTHWARK,532790,179230,01 Pedal Cycle,12165,-0.0884435,51.49642446
12166,13642,0115MM70960,SOUTHWARK,534320,179441,01 Pedal Cycle,12166,-0.06633564,51.49795935
12167,13651,0115MM70971,SOUTHWARK,534400,176760,01 Pedal Cycle,12167,-0.06620378,51.47384742
12168,13652,0115MM70973,SOUTHWARK,532420,177500,01 Pedal Cycle,12168,-0.09441875,51.48096424
12169,13657,0115MM70978,SOUTHWARK,532220,179540,01 Pedal Cycle,12169,-0.09653382,51.4993438
12170,13659,0115MM70979,SOUTHWARK,532440,177260,01 Pedal Cycle,12170,-0.09422077,51.47880277
12171,13660,0115MM70980,SOUTHWARK,532690,180200,01 Pedal Cycle,12171,-0.08951854,51.50516498
12172,13671,0115MM70986,SOUTHWARK,534990,177440,01 Pedal Cycle,12172,-0.05745425,51.47981785
12173,13674,0115MM70987,SOUTHWARK,534810,176780,01 Pedal Cycle,12173,-0.06029641,51.47392964
12174,13676,0115MM70988,SOUTHWARK,531510,179730,01 Pedal Cycle,12174,-0.10668581,51.50121675
12175,13680,0115MM70992,SOUTHWARK,532910,172510,01 Pedal Cycle,12175,-0.08924004,51.43600563
12176,13690,0115MM70996,SOUTHWARK,531480,179610,01 Pedal Cycle,12176,-0.10716247,51.50014531
12177,13694,0115MM71001,SOUTHWARK,534390,175480,01 Pedal Cycle,12177,-0.06683389,51.46234695
12178,13699,0115MM71005,SOUTHWARK,533290,179510,01 Pedal Cycle,12178,-0.08113919,51.49882314
12179,13705,0115MM71010,SOUTHWARK,532940,178440,01 Pedal Cycle,12179,-0.08658124,51.4892898
12180,13715,0115MM71019,SOUTHWARK,534150,177030,01 Pedal Cycle,12180,-0.06969877,51.47633313
12181,13717,0115MM71021,SOUTHWARK,533480,178450,01 Pedal Cycle,12181,-0.07880424,51.48925255
12182,13718,0115MM71022,SOUTHWARK,533140,176710,01 Pedal Cycle,12182,-0.08435376,51.47369589
12183,13724,0115MM71025,SOUTHWARK,534590,179490,01 Pedal Cycle,12183,-0.06242964,51.4983355
12184,13735,0115MM71031,SOUTHWARK,533140,173660,01 Pedal Cycle,12184,-0.08550099,51.44628642
12185,13737,0115MM71033,SOUTHWARK,531820,179090,01 Pedal Cycle,12185,-0.10246117,51.4953931
12186,13739,0115MM71034,SOUTHWARK,535070,179530,01 Pedal Cycle,12186,-0.05550349,51.49858054
12187,13746,0115MM71037,SOUTHWARK,532060,179700,01 Pedal Cycle,12187,-0.09877767,51.50081904
12188,13750,0115MM71039,SOUTHWARK,533710,171710,01 Pedal Cycle,12188,-0.07803941,51.4286281
12189,13752,0115MM71041,SOUTHWARK,532260,180160,01 Pedal Cycle,12189,-0.09572554,51.50490621
12190,13767,0115MM71050,SOUTHWARK,532410,177630,01 Pedal Cycle,12190,-0.09451401,51.48213485
12191,13812,0115MM71082,SOUTHWARK,531980,179490,01 Pedal Cycle,12191,-0.10000809,51.4989505
12192,13817,0115MM71084,SOUTHWARK,535250,176410,01 Pedal Cycle,12192,-0.05410646,51.47049964
12193,13818,0115MM71085,SOUTHWARK,533780,176780,01 Pedal Cycle,12193,-0.07511784,51.47417405
12194,13827,0115MM71097,SOUTHWARK,532000,179230,01 Pedal Cycle,12194,-0.09981736,51.49660929
12195,13829,0115MM71102,SOUTHWARK,533220,174690,01 Pedal Cycle,12195,-0.08396305,51.45552393
12196,13838,0115MM71123,SOUTHWARK,534990,177440,01 Pedal Cycle,12196,-0.05745425,51.47981785
12197,13841,0115MM71124,SOUTHWARK,534740,176780,01 Pedal Cycle,12197,-0.06130369,51.47394631
12198,13844,0115MM71131,SOUTHWARK,533610,180120,01 Pedal Cycle,12198,-0.0763009,51.5042294
12199,13854,0115MM71138,SOUTHWARK,533190,179210,01 Pedal Cycle,12199,-0.08269217,51.49615072
12200,13868,0115MM79010,SOUTHWARK,533440,177410,01 Pedal Cycle,12200,-0.07977268,51.4799159
12201,13882,0115MM79033,SOUTHWARK,532240,179940,01 Pedal Cycle,12201,-0.09609598,51.50293381
12202,13885,0115MM79034,SOUTHWARK,532260,180160,01 Pedal Cycle,12202,-0.09572554,51.50490621
12203,13886,0115MM79039,SOUTHWARK,532040,179280,01 Pedal Cycle,12203,-0.09922276,51.49704929
12204,13890,0115MM79049,SOUTHWARK,531650,179680,01 Pedal Cycle,12204,-0.10468862,51.50073486
12205,13895,0115MM79060,SOUTHWARK,532570,179550,01 Pedal Cycle,12205,-0.09149071,51.49935178
12206,13901,0115MM79083,SOUTHWARK,535400,175060,01 Pedal Cycle,12206,-0.05246475,51.45833195
12207,13902,0115MM79084,SOUTHWARK,533470,178460,01 Pedal Cycle,12207,-0.07894441,51.48934477
12208,13915,0115MM79186,SOUTHWARK,534410,178800,01 Pedal Cycle,12208,-0.06528393,51.49217765
12209,13919,0115MM79188,SOUTHWARK,534990,177430,01 Pedal Cycle,12209,-0.05745806,51.47972798
