,Y,X
7325,-0.11318039,51.46256276
7326,-0.11318039,51.46256276
7327,-0.11747247,51.48421427
7328,-0.13703578,51.44945519
7329,-0.11409114,51.46491555
7330,-0.1227565,51.45021652
7331,-0.12434578,51.44655491
7332,-0.11978584,51.49450307
7333,-0.10006327,51.47682928
7334,-0.1327135,51.46368487
7335,-0.10694132,51.47765993
7336,-0.10694132,51.47765993
7337,-0.12711258,51.48445854
7338,-0.14131674,51.46454098
7339,-0.12800878,51.45551638
7340,-0.1189787,51.47560546
7341,-0.11751837,51.50058177
7342,-0.1124583,51.47657982
7343,-0.1052196,51.44274
7344,-0.10042775,51.44724878
7345,-0.12913074,51.45976089
7346,-0.10968863,51.44254239
7347,-0.10993694,51.5062152
7348,-0.13804309,51.47069398
7349,-0.11133145,51.48294648
7350,-0.09683985,51.44008618
7351,-0.11105207,51.49319367
7352,-0.11254939,51.49879329
7353,-0.11117267,51.48330362
7354,-0.11241381,51.47765822
7355,-0.1126733,51.47136751
7356,-0.11691687,51.46621996
7357,-0.11277642,51.47235836
7358,-0.12304258,51.41514928
7359,-0.14108008,51.46327826
7360,-0.12945216,51.46246383
7361,-0.14678171,51.45401612
7362,-0.11506547,51.46223338
7363,-0.1355383,51.47209301
7364,-0.11113751,51.49112672
7365,-0.11985027,51.45439656
7366,-0.13284109,51.44291361
7367,-0.13767832,51.46196529
7368,-0.1108143,51.48500646
7369,-0.12496252,51.45960436
7370,-0.1305077,51.46481877
7371,-0.11114494,51.49094699
7372,-0.1036052,51.47823551
7373,-0.12310813,51.48376503
7374,-0.11586161,51.49533937
7375,-0.11122665,51.4889699
7376,-0.11814977,51.45724697
7377,-0.1213772,51.45226277
7378,-0.13612854,51.47174268
7379,-0.12567689,51.48434568
7380,-0.12139196,51.45190329
7381,-0.10788182,51.47929379
7382,-0.12322632,51.48790357
7383,-0.11392893,51.4803804
7384,-0.11644004,51.50227308
7385,-0.10021801,51.46963755
7386,-0.11860548,51.48468208
7387,-0.11860548,51.48468208
7388,-0.10633029,51.44023995
7389,-0.11116896,51.48339349
7390,-0.12443323,51.48657397
7391,-0.12689285,51.46871786
7392,-0.10967765,51.48462843
7393,-0.11471479,51.46375651
7394,-0.11788854,51.44959887
7395,-0.1227565,51.45021652
7396,-0.11939591,51.46895757
7397,-0.11584032,51.46089691
7398,-0.14004592,51.4603842
7399,-0.10072497,51.45049102
7400,-0.10072497,51.45049102
7401,-0.10997666,51.48436348
7402,-0.13045586,51.42731813
7403,-0.1125311,51.48179674
7404,-0.10427886,51.43418156
7405,-0.12276019,51.45012665
7406,-0.13920888,51.47035279
7407,-0.12308606,51.48781139
7408,-0.10708523,51.47766225
7409,-0.12010498,51.44819559
7410,-0.0964732,51.46966672
7411,-0.12796833,51.45650494
7412,-0.1227565,51.45021652
7413,-0.10006327,51.47682928
7414,-0.11107512,51.50308608
7415,-0.14111082,51.46606647
7416,-0.11344134,51.50510256
7417,-0.10297942,51.46554558
7418,-0.11709383,51.5003951
7419,-0.11582338,51.47879217
7420,-0.12860114,51.46919477
7421,-0.10173459,51.46084914
7422,-0.09854366,51.4683514
7423,-0.13065523,51.4647312
7424,-0.12436049,51.44619543
7425,-0.11254568,51.49888316
7426,-0.12937871,51.4642612
7427,-0.14634655,51.45409917
7428,-0.11433876,51.50430765
7429,-0.11252741,51.4818866
7430,-0.12337724,51.47720469
7431,-0.1128462,51.47415803
7432,-0.10374167,51.47841758
7433,-0.10162019,51.47748398
7434,-0.08392875,51.4253972
7435,-0.10430989,51.47860661
7436,-0.10557911,51.47925662
7437,-0.10636956,51.4879923
7438,-0.09486424,51.47027007
7439,-0.10592655,51.48825493
7440,-0.10592655,51.48825493
7441,-0.09991935,51.47682695
7442,-0.09291626,51.44101161
7443,-0.09379709,51.47169157
7444,-0.11417991,51.5046648
7445,-0.10346128,51.47823319
7446,-0.09992309,51.47673708
7447,-0.10592655,51.48825493
7448,-0.09973683,51.45002536
7449,-0.10105578,51.45292445
7450,-0.1351447,51.46408327
7451,-0.12366176,51.48431345
7452,-0.13558701,51.47443187
7453,-0.15059615,51.46648624
7454,-0.15060703,51.46621663
7455,-0.15072188,51.46693786
7456,-0.14754456,51.45294905
7457,-0.14724234,51.45330398
7458,-0.15060703,51.46621663
7459,-0.13652046,51.43029237
7460,-0.18780418,51.46490889
7461,-0.23319551,51.46757972
7462,-0.1843896,51.43122305
7463,-0.16137624,51.42034277
7464,-0.18771529,51.44170614
7465,-0.17866452,51.46665578
7466,-0.18757148,51.44170392
7467,-0.16617191,51.45863747
7468,-0.21098062,51.45393376
7469,-0.16640281,51.44209434
7470,-0.15864061,51.45977843
7471,-0.17194563,51.42941103
7472,-0.1498358,51.44611476
7473,-0.14791222,51.45097646
7474,-0.16045971,51.46466301
7475,-0.1721878,51.44497241
7476,-0.15564544,51.43050474
7477,-0.21439477,51.46603605
7478,-0.20461736,51.44736174
7479,-0.19492709,51.44127778
7480,-0.15176173,51.46614492
7481,-0.16781552,51.46073148
7482,-0.15053804,51.46792415
7483,-0.21054205,51.45410693
7484,-0.17669109,51.45475472
7485,-0.21538446,51.46650075
7486,-0.24386052,51.44103154
7487,-0.24386052,51.44103154
7488,-0.15354207,51.43271988
7489,-0.21487553,51.46478438
7490,-0.14983435,51.44615071
7491,-0.15154731,51.43223882
7492,-0.19273502,51.45671162
7493,-0.19273502,51.45671162
7494,-0.16680846,51.46071575
7495,-0.17788125,51.45378401
7496,-0.20461736,51.44736174
7497,-0.17676109,51.46383847
7498,-0.17040972,51.47866733
7499,-0.22357831,51.44827997
7500,-0.16523653,51.46401843
7501,-0.14497726,51.43105598
7502,-0.1642793,51.42686317
7503,-0.20776667,51.45514369
7504,-0.21831388,51.45782234
7505,-0.20281569,51.45659671
7506,-0.171575,51.42427933
7507,-0.14787951,51.45178528
7508,-0.21940481,51.45568065
7509,-0.16632421,51.42968297
7510,-0.1518174,51.46119983
7511,-0.15678297,51.43798671
7512,-0.17218177,51.45954065
7513,-0.17851348,51.46683329
7514,-0.18303723,51.45080643
7515,-0.19158415,51.45669389
7516,-0.1656138,51.47256735
7517,-0.1310283,51.48380159
7518,-0.18879554,51.46168682
7519,-0.15554212,51.44021543
7520,-0.15676331,51.4742271
7521,-0.15676331,51.4742271
7522,-0.18475997,51.46180429
7523,-0.17895467,51.43041936
7524,-0.15831176,51.45006112
7525,-0.16254576,51.46649425
7526,-0.19048851,51.44435687
7527,-0.21581171,51.45184909
7528,-0.1760023,51.44314329
7529,-0.22568769,51.46440887
7530,-0.25483457,51.45513405
7531,-0.16538401,51.46393082
7532,-0.19130176,51.45291256
7533,-0.17087169,51.44189433
7534,-0.14808613,51.47301126
7535,-0.15614532,51.44310262
7536,-0.20250146,51.44993724
7537,-0.19255024,51.45410086
7538,-0.16749901,51.46144595
7539,-0.16811775,51.42800236
7540,-0.16897752,51.47127103
7541,-0.14813601,51.44900159
7542,-0.15169108,51.43224109
7543,-0.16254576,51.46649425
7544,-0.25483457,51.45513405
7545,-0.25131029,51.45319309
7546,-0.16632421,51.42968297
7547,-0.16477513,51.42884937
7548,-0.1597564,51.43560532
7549,-0.14814692,51.44873198
7550,-0.14567958,51.42081518
7551,-0.18175545,51.45771102
7552,-0.18177898,51.464366
7553,-0.17339051,51.46171772
7554,-0.16161997,51.42502291
7555,-0.15951565,51.47382069
7556,-0.21814903,51.4583594
7557,-0.16082887,51.47339167
7558,-0.16491531,51.4289415
7559,-0.16210891,51.42359172
7560,-0.21940131,51.45577052
7561,-0.21734571,51.46050544
7562,-0.21580096,51.44843168
7563,-0.19862613,51.45698208
7564,-0.19862613,51.45698208
7565,-0.16181273,51.43455842
7566,-0.21954866,51.45568283
7567,-0.15145993,51.44509721
7568,-0.21747209,51.460957
7569,-0.17510566,51.45841712
7570,-0.16082887,51.47339167
7571,-0.14537399,51.42836438
7572,-0.15358478,51.4566414
7573,-0.21623728,51.4667835
7574,-0.14958026,51.47024713
7575,-0.18169208,51.43756616
7576,-0.17068678,51.47894143
7577,-0.15432649,51.44181502
7578,-0.21952925,51.46728315
7579,-0.16452334,51.4315433
7580,-0.17123514,51.44720576
7581,-0.19008178,51.45100526
7582,-0.22124197,51.46766885
7583,-0.22682941,51.46838293
7584,-0.16072856,51.42572836
7585,-0.15477965,51.44128258
7586,-0.21995743,51.46737958
7587,-0.21995743,51.46737958
7588,-0.15961261,51.43560306
7589,-0.21641244,51.4622898
7590,-0.15447754,51.44163754
7591,-0.16797398,51.42800011
7592,-0.17739176,51.46969351
7593,-0.15477965,51.44128258
7594,-0.15056073,51.47448914
7595,-0.15678297,51.43798671
7596,-0.16239824,51.43789496
7597,-0.16679743,51.47177652
7598,-0.15827515,51.43666121
7599,-0.14803428,51.47642765
7600,-0.17130424,51.45988668
7601,-0.16043082,51.42239631
7602,-0.20520775,51.46166927
7603,-0.21719135,51.46077288
7604,-0.22298207,51.44881049
7605,-0.18676411,51.43665547
7606,-0.18010152,51.45948393
7607,-0.15378696,51.46590703
7608,-0.15387696,51.44225759
7609,-0.16679743,51.47177652
7610,-0.16391941,51.43225328
7611,-0.18168851,51.43765603
7612,-0.19874164,51.44673209
7613,-0.16999232,51.47830111
7614,-0.24050562,51.44970419
7615,-0.22017998,51.45425358
7616,-0.21910107,51.46718673
7617,-0.21005755,51.45913547
7618,-0.18221703,51.44971458
7619,-0.20776667,51.45514369
7620,-0.20694179,51.4578289
7621,-0.1775841,51.4250923
7622,-0.14832574,51.47634232
7623,-0.1639122,51.43243302
7624,-0.18043979,51.43287047
7625,-0.16632421,51.42968297
7626,-0.15296697,51.44341233
7627,-0.16643085,51.45936094
7628,-0.1943833,51.45871541
7629,-0.21127183,51.45384828
7630,-0.14826391,51.4778701
7631,-0.17840617,51.46952942
7632,-0.21039468,51.45419461
7633,-0.23004936,51.46330572
7634,-0.15139957,51.44302792
7635,-0.19847874,51.44609856
7636,-0.19008178,51.45100526
7637,-0.16036942,51.46690975
7638,-0.1474477,51.47668816
7639,-0.15251741,51.44385489
7640,-0.16345204,51.43314524
7641,-0.2160969,51.46669144
7642,-0.16364695,51.42469497
7643,-0.21215248,51.45341207
7644,-0.25008994,51.46252729
7645,-0.18198963,51.45906357
7646,-0.16932992,51.4660608
7647,-0.15708865,51.43754187
7648,-0.1443453,51.47861749
7649,-0.15951565,51.47382069
7650,-0.21214896,51.45350194
7651,-0.19288597,51.45653409
7652,-0.18132744,51.45761446
7653,-0.20338759,51.45669539
7654,-0.21619127,51.46057782
7655,-0.14792675,51.45061698
7656,-0.15663195,51.4381642
7657,-0.18970713,51.44956063
7658,-0.17183663,51.4609741
7659,-0.16955685,51.47478719
7660,-0.19835261,51.44564698
7661,-0.14018032,51.42873177
7662,-0.16711414,51.46386795
7663,-0.19840796,51.45886721
7664,-0.15217805,51.42730266
7665,-0.17342275,51.42844484
7666,-0.1496217,51.48346696
7667,-0.19254669,51.45419074
7668,-0.19254669,51.45419074
7669,-0.14003146,51.42531213
7670,-0.18505128,51.46171887
7671,-0.14793765,51.45034737
7672,-0.17147051,51.47014088
7673,-0.16318611,51.4326015
7674,-0.1464516,51.43728437
7675,-0.16190933,51.46441596
7676,-0.16122168,51.42061013
7677,-0.17639165,51.46949811
7678,-0.17117912,51.47022627
7679,-0.15248113,51.46615625
7680,-0.2141105,51.46594179
7681,-0.1488505,51.47760958
7682,-0.16786589,51.46307036
7683,-0.16666459,51.4607135
7684,-0.1560061,51.43941336
7685,-0.16977097,51.4262296
7686,-0.21748608,51.46059751
7687,-0.17889561,51.43914148
7688,-0.20427189,51.45616937
7689,-0.17791849,51.46007953
7690,-0.16468151,51.43118606
7691,-0.14575446,51.43673378
7692,-0.22560654,51.46278896
7693,-0.22417616,51.44028548
7694,-0.16812134,51.42791249
7695,-0.17303674,51.44894247
7696,-0.25483457,51.45513405
7697,-0.16883362,51.47126878
7698,-0.19007262,51.46215616
7699,-0.17157141,51.4243692
7700,-0.16181273,51.43455842
7701,-0.14262793,51.42868064
7702,-0.16492815,51.45016482
7703,-0.17730944,51.47176053
7704,-0.17939937,51.42646942
7705,-0.22189018,51.46210319
7706,-0.17698226,51.47274463
7707,-0.16512724,51.43083332
7708,-0.16210196,51.44886157
7709,-0.1680961,51.46451278
7710,-0.21952925,51.46728315
7711,-0.19062151,51.45919702
7712,-0.1639122,51.43243302
7713,-0.14949956,51.48292547
7714,-0.15738709,51.43727677
7715,-0.20849964,51.4584822
7716,-0.16809969,51.46442291
7717,-0.2204456,51.46963516
7718,-0.19209922,51.4582306
7719,-0.19209213,51.45841034
7720,-0.16874738,51.47702271
7721,-0.23823536,51.44886077
7722,-0.1980153,51.45787198
7723,-0.20206725,51.46099169
7724,-0.20002401,51.4397374
7725,-0.1483221,51.47643219
7726,-0.19772757,51.45786756
7727,-0.15117921,51.4556143
7728,-0.14003146,51.42531213
7729,-0.14899078,51.47770172
7730,-0.16883338,51.4604776
7731,-0.17470992,51.45751168
7732,-0.16507845,51.46077861
7733,-0.22245521,51.46238154
7734,-0.14789768,51.45133594
7735,-0.14963986,51.48301761
7736,-0.15212195,51.47505331
7737,-0.21704397,51.46086056
7738,-0.21205764,51.45952569
7739,-0.16839479,51.47863588
7740,-0.15053804,51.46792415
7741,-0.15598148,51.45074392
7742,-0.16533602,51.4256207
7743,-0.21814903,51.4583594
7744,-0.14963986,51.48301761
7745,-0.16254576,51.46649425
7746,-0.22195795,51.46776963
7747,-0.21719485,51.460683
7748,-0.16416244,51.44772478
7749,-0.21954866,51.45568283
7750,-0.1949623,51.45863439
7751,-0.15371585,51.47480864
7752,-0.19221824,51.45886193
7753,-0.16512724,51.43083332
7754,-0.23639011,51.4556675
7755,-0.17123873,51.44711589
7756,-0.14881413,51.47850826
7757,-0.20252797,51.4565923
7758,-0.22847016,51.46319195
7759,-0.18827276,51.44216439
7760,-0.21457022,51.46522938
7761,-0.18000597,51.46550756
7762,-0.14185325,51.47615001
7763,-0.1627762,51.46433962
7764,-0.2168861,51.46121787
7765,-0.15916821,51.42876147
7766,-0.16596778,51.44217746
7767,-0.16225491,51.43429556
7768,-0.16632421,51.42968297
7769,-0.25403313,51.45350344
7770,-0.17959944,51.43591499
7771,-0.14867023,51.478506
7772,-0.19784926,51.44015365
7773,-0.14878808,51.47203315
7774,-0.16991473,51.42623185
7775,-0.21719135,51.46077288
7776,-0.15038689,51.46810161
7777,-0.16136838,51.44920979
7778,-0.18169208,51.43756616
7779,-0.16781552,51.46073148
7780,-0.22668551,51.46838075
7781,-0.19835261,51.44564698
7782,-0.17819988,51.46386083
7783,-0.14255176,51.42346357
7784,-0.21114189,51.45717361
7785,-0.22596604,51.46836987
7786,-0.22124197,51.46766885
7787,-0.21753159,51.45942914
7788,-0.15083174,51.47134599
7789,-0.14771386,51.45232223
7790,-0.18143556,51.4331557
7791,-0.16082887,51.47339167
7792,-0.22342054,51.44863728
7793,-0.14787951,51.45178528
7794,-0.16973626,51.46309957
7795,-0.15752224,51.45895152
7796,-0.22642464,51.5196349
7797,-0.18722752,51.47946806
7798,-0.21576812,51.50463546
7799,-0.19170704,51.47908759
7800,-0.22241538,51.49304597
7801,-0.20234525,51.47223687
7802,-0.19818139,51.48656115
7803,-0.19570509,51.4799585
7804,-0.21000167,51.49735349
7805,-0.23067077,51.50306268
7806,-0.22217048,51.4993371
7807,-0.20545896,51.46994644
7808,-0.19181173,51.47279437
7809,-0.22599376,51.4936397
7810,-0.23385428,51.5064379
7811,-0.23915138,51.49986298
7812,-0.21232655,51.49684939
7813,-0.21284994,51.49451928
7814,-0.20615027,51.47067643
7815,-0.21253109,51.47320186
7816,-0.22010482,51.49319078
7817,-0.23179801,51.4925583
7818,-0.22464074,51.50620892
7819,-0.24351966,51.49866949
7820,-0.22039543,51.48573129
7821,-0.21127825,51.46841662
7822,-0.24047909,51.50653741
7823,-0.22012852,51.48518768
7824,-0.22768598,51.50571542
7825,-0.22899068,51.49176956
7826,-0.21143251,51.4718362
7827,-0.19543141,51.47959458
7828,-0.2026933,51.48537143
7829,-0.19851885,51.48530738
7830,-0.19843267,51.48018028
7831,-0.21560634,51.48296075
7832,-0.22466593,51.50926679
7833,-0.2452282,51.50669846
7834,-0.19716309,51.48681529
7835,-0.22363709,51.49126595
7836,-0.1903282,51.47753757
7837,-0.20694408,51.49083207
7838,-0.19055388,51.46818872
7839,-0.23276338,51.50111583
7840,-0.18403008,51.47294391
7841,-0.22839908,51.50590604
7842,-0.23723403,51.53085868
7843,-0.22026743,51.50380456
7844,-0.20656382,51.47481939
7845,-0.22554326,51.50523339
7846,-0.22312764,51.48954963
7847,-0.21625523,51.47370818
7848,-0.22949445,51.49252356
7849,-0.19143684,51.47134976
7850,-0.205809,51.47570712
7851,-0.18929585,51.47815112
7852,-0.19656689,51.46540364
7853,-0.19945298,51.47255221
7854,-0.23371374,51.50634586
7855,-0.24455996,51.50533958
7856,-0.23471837,51.5064509
7857,-0.18884987,51.47850394
7858,-0.19237506,51.47675981
7859,-0.2302643,51.50611403
7860,-0.24469014,51.50570122
7861,-0.21177616,51.4814636
7862,-0.21263607,51.48894057
7863,-0.22241538,51.49304597
7864,-0.2141633,51.49408965
7865,-0.21109162,51.4805539
7866,-0.23459399,51.49289716
7867,-0.21284994,51.49451928
7868,-0.23449441,51.50851583
7869,-0.19670197,51.48024361
7870,-0.2235376,51.50493325
7871,-0.2223099,51.49205518
7872,-0.22911989,51.52075472
7873,-0.22618114,51.51477522
7874,-0.2068107,51.49056026
7875,-0.23543816,51.51392559
7876,-0.19755033,51.47333233
7877,-0.24234439,51.50674522
7878,-0.21753045,51.48532808
7879,-0.19828403,51.4729839
7880,-0.22364757,51.49099633
7881,-0.22551335,51.51341623
7882,-0.2271589,51.5192863
7883,-0.21518167,51.49383538
7884,-0.21127825,51.46841662
7885,-0.20694761,51.4907422
7886,-0.22811354,51.50212482
7887,-0.22592575,51.48797331
7888,-0.21341898,51.49102081
7889,-0.18929585,51.47815112
7890,-0.2437339,51.50433802
7891,-0.22897234,51.52084243
7892,-0.22463095,51.51016553
7893,-0.19055388,51.46818872
7894,-0.23241759,51.50632634
7895,-0.23007034,51.49253225
7896,-0.23810506,51.4933726
7897,-0.22457083,51.50800639
7898,-0.18973829,51.47788818
7899,-0.21923835,51.5043285
7900,-0.19838198,51.48512542
7901,-0.22639078,51.49454498
7902,-0.1991311,51.48073056
7903,-0.21097991,51.46868185
7904,-0.2361101,51.50026693
7905,-0.22828587,51.49025715
7906,-0.21569711,51.47325005
7907,-0.20948565,51.49581687
7908,-0.22375012,51.50502639
7909,-0.21603115,51.48314706
7910,-0.21418808,51.48608657
7911,-0.23753609,51.49318419
7912,-0.19141025,51.47566582
7913,-0.19218664,51.47423896
7914,-0.19180817,51.47288424
7915,-0.2379994,51.49984568
7916,-0.24351966,51.49866949
7917,-0.22969172,51.50601547
7918,-0.21645947,51.4832435
7919,-0.19218664,51.47423896
7920,-0.2287746,51.49251269
7921,-0.19298818,51.47946703
7922,-0.19503652,51.47500228
7923,-0.18960708,51.46664535
7924,-0.21759447,51.5021453
7925,-0.23116197,51.50154133
7926,-0.20261373,51.48006458
7927,-0.21828993,51.50278535
7928,-0.19143684,51.47134976
7929,-0.18993726,51.48013939
7930,-0.23624726,51.49298498
7931,-0.20720192,51.48058444
7932,-0.23473381,51.5097784
7933,-0.2141633,51.49408965
7934,-0.22157049,51.50364447
7935,-0.23456282,51.4955675
7936,-0.23456282,51.4955675
7937,-0.20176257,51.47240779
7938,-0.21331369,51.49003002
7939,-0.22365805,51.49072671
7940,-0.21023582,51.46929999
7941,-0.21734521,51.5048393
7942,-0.22218987,51.48773689
7943,-0.22366154,51.49063683
7944,-0.22181999,51.50463744
7945,-0.22181999,51.50463744
7946,-0.24017321,51.4995186
7947,-0.2325616,51.50632851
7948,-0.21761764,51.47939428
7949,-0.22725318,51.51685972
7950,-0.22442962,51.50422734
7951,-0.2138966,51.4824851
7952,-0.24148376,51.5066424
7953,-0.22107322,51.48682069
7954,-0.19952753,51.48163591
7955,-0.20268977,51.48546129
7956,-0.21588051,51.50175953
7957,-0.1989153,51.48621273
7958,-0.1837173,51.47356855
7959,-0.22219337,51.48764702
7960,-0.24624224,51.51031066
7961,-0.22819871,51.49250399
7962,-0.21094657,51.4952996
7963,-0.22884052,51.50195595
7964,-0.23768007,51.49318636
7965,-0.24457152,51.51253381
7966,-0.18356982,51.4736562
7967,-0.21532915,51.49374769
7968,-0.20744187,51.4707861
7969,-0.21138907,51.49503656
7970,-0.23385253,51.50648284
7971,-0.22949445,51.49252356
7972,-0.22408365,51.49459998
7973,-0.20070573,51.47365056
7974,-0.23929537,51.49986514
7975,-0.2318689,51.49444781
7976,-0.20364748,51.47207696
7977,-0.21225713,51.48021197
7978,-0.22271032,51.49287058
7979,-0.24368094,51.49822227
7980,-0.21062884,51.47029518
7981,-0.20694761,51.4907422
7982,-0.20744187,51.4707861
7983,-0.24210266,51.50179567
7984,-0.21760451,51.49081472
7985,-0.2006007,51.47265975
7986,-0.24421663,51.50677325
7987,-0.18914838,51.47823877
7988,-0.21285346,51.4944294
7989,-0.22250045,51.49826299
7990,-0.19828875,51.48017808
7991,-0.22327984,51.49674605
7992,-0.18929585,51.47815112
7993,-0.19944591,51.47273196
7994,-0.22884052,51.50195595
7995,-0.22884401,51.50186608
7996,-0.22378104,51.49126813
7997,-0.23349381,51.50085705
7998,-0.24624224,51.51031066
7999,-0.24465213,51.50668984
8000,-0.18969325,51.48957788
8001,-0.21638291,51.51840353
8002,-0.17972579,51.49787671
8003,-0.1945351,51.50592923
8004,-0.19511227,51.48768301
8005,-0.20922432,51.50615442
8006,-0.21411737,51.50263196
8007,-0.18311969,51.49586102
8008,-0.17812078,51.48031612
8009,-0.2145528,51.50623565
8010,-0.18503426,51.49481154
8011,-0.16543171,51.4986432
8012,-0.19693814,51.49616419
8013,-0.15010295,51.48581263
8014,-0.21791805,51.51231189
8015,-0.18575619,51.48025464
8016,-0.18353422,51.48543594
8017,-0.20820564,51.50640864
8018,-0.17700037,51.49396753
8019,-0.20781722,51.49794962
8020,-0.19453155,51.50601911
8021,-0.17315223,51.48572431
8022,-0.18062671,51.48611028
8023,-0.22377565,51.52103364
8024,-0.17811511,51.48768998
8025,-0.19782187,51.49932521
8026,-0.18718574,51.50230873
8027,-0.18373491,51.49488136
8028,-0.21063143,51.51804616
8029,-0.20628985,51.49648744
8030,-0.19109507,51.50182953
8031,-0.21912715,51.52195235
8032,-0.17972579,51.49787671
8033,-0.16161647,51.49678491
8034,-0.21400403,51.52394276
8035,-0.15039084,51.48581717
8036,-0.18812106,51.50052465
8037,-0.15806672,51.49906732
8038,-0.2128563,51.50540048
8039,-0.21534979,51.52639125
8040,-0.20324906,51.50786157
8041,-0.19990831,51.50852976
8042,-0.21520924,51.52629918
8043,-0.20797853,51.51953441
8044,-0.17693121,51.48848092
8045,-0.1583883,51.49466595
8046,-0.1763635,51.49548638
8047,-0.18839203,51.49369441
8048,-0.1752105,51.48467725
8049,-0.21553968,51.51785115
8050,-0.20599835,51.49657291
8051,-0.17914785,51.48707653
8052,-0.20467777,51.4971822
8053,-0.18575619,51.48025464
8054,-0.18652715,51.48260464
8055,-0.21454162,51.52494013
8056,-0.18637965,51.48269228
8057,-0.20908031,51.50615222
8058,-0.18206802,51.49332678
8059,-0.17694429,51.48092732
8060,-0.15928019,51.49755762
8061,-0.18592189,51.49059872
8062,-0.20599482,51.49666278
8063,-0.19606912,51.49992775
8064,-0.21515683,51.51289938
8065,-0.15901035,51.49710374
8066,-0.15938051,51.48433994
8067,-0.18637965,51.48269228
8068,-0.16925822,51.49663466
8069,-0.17382196,51.4905908
8070,-0.21397337,51.50262977
8071,-0.19329062,51.50096411
8072,-0.19375991,51.49638508
8073,-0.18313756,51.49541167
8074,-0.18110591,51.48854574
8075,-0.18313756,51.49541167
8076,-0.20296742,51.52233539
8077,-0.15762694,51.48853896
8078,-0.18378954,51.49713037
8079,-0.19715065,51.50902697
8080,-0.17983754,51.49868779
8081,-0.16762475,51.48347985
8082,-0.19168175,51.5015688
8083,-0.16539324,51.48884056
8084,-0.17125913,51.48263733
8085,-0.22583444,51.51998568
8086,-0.20843955,51.51513507
8087,-0.1977048,51.50229099
8088,-0.21234243,51.51852188
8089,-0.18327251,51.47751841
8090,-0.19373325,51.50070115
8091,-0.20132013,51.49829979
8092,-0.17095349,51.48667923
8093,-0.17579701,51.48441659
8094,-0.19423789,51.48793933
8095,-0.1572448,51.49087105
8096,-0.210531,51.50590458
8097,-0.16992784,51.48711287
8098,-0.1734433,51.48204188
8099,-0.18637965,51.48269228
8100,-0.18489028,51.49480931
8101,-0.18297116,51.49235158
8102,-0.19729822,51.50893931
8103,-0.16876184,51.48745438
8104,-0.18341764,51.48111769
8105,-0.18332343,51.49073835
8106,-0.18862216,51.50242086
8107,-0.15900673,51.49719361
8108,-0.15487368,51.48894531
8109,-0.16777229,51.48339223
8110,-0.16730071,51.48797112
8111,-0.17811511,51.48768998
8112,-0.20599482,51.49666278
8113,-0.20554995,51.5226447
8114,-0.20721379,51.51331781
8115,-0.2063276,51.5175308
8116,-0.18027874,51.49123071
8117,-0.1576042,51.49267524
8118,-0.21411737,51.50263196
8119,-0.1736241,51.49193661
8120,-0.18622859,51.48286979
8121,-0.16905695,51.48727913
8122,-0.21170635,51.52004093
8123,-0.15923657,51.48433768
8124,-0.19782187,51.49932521
8125,-0.164738,51.4908087
8126,-0.20077242,51.50854301
8127,-0.19323718,51.50959624
8128,-0.20359423,51.51739904
8129,-0.19468807,51.50934879
8130,-0.17901106,51.48689455
8131,-0.17841222,51.48023072
8132,-0.18395392,51.49299629
8133,-0.17801699,51.48292236
8134,-0.18201044,51.48028655
8135,-0.19238372,51.5093133
8136,-0.20742702,51.5188965
8137,-0.1499881,51.48509141
8138,-0.17749325,51.49244643
8139,-0.21019806,51.49969458
8140,-0.22260567,51.52146555
8141,-0.19869999,51.498979
8142,-0.17358364,51.482134
8143,-0.16343611,51.48377403
8144,-0.18435725,51.49372194
8145,-0.18575975,51.48016477
8146,-0.16803127,51.48771275
8147,-0.15474543,51.4849865
8148,-0.20804171,51.49957173
8149,-0.18839203,51.49369441
8150,-0.17947365,51.49697353
8151,-0.1791098,51.49525927
8152,-0.20132013,51.49829979
8153,-0.18196046,51.48154475
8154,-0.17219883,51.4915547
8155,-0.20438981,51.49717779
8156,-0.17227793,51.48957754
8157,-0.18729732,51.49223867
8158,-0.20820564,51.50640864
8159,-0.20516283,51.51049873
8160,-0.19235169,51.51012215
8161,-0.18013478,51.49122848
8162,-0.15585598,51.48959025
8163,-0.16498261,51.49189165
8164,-0.19221526,51.49537208
8165,-0.1734397,51.48213176
8166,-0.17693121,51.48848092
8167,-0.17552347,51.48405264
8168,-0.17671504,51.48667903
8169,-0.18206086,51.49350652
8170,-0.18395035,51.49308616
8171,-0.18443943,51.48077381
8172,-0.20592067,51.49855011
8173,-0.21009544,51.50598786
8174,-0.16924753,51.49330721
8175,-0.22502604,51.51853464
8176,-0.20132013,51.49829979
8177,-0.18124986,51.48854797
8178,-0.18033112,51.50076376
8179,-0.1733793,51.49085367
8180,-0.20294017,51.5193674
8181,-0.21398041,51.50245002
8182,-0.21104088,51.50024699
8183,-0.2131375,51.50189763
8184,-0.18891373,51.50233543
8185,-0.19221835,51.50985032
8186,-0.15011387,51.48554302
8187,-0.19149467,51.50992908
8188,-0.19178628,51.50984365
8189,-0.1930896,51.50968389
8190,-0.15039084,51.48581717
8191,-0.19091502,51.51001007
8192,-0.19221835,51.50985032
8193,-0.15633026,51.49211566
8194,-0.19221835,51.50985032
8195,-0.15011023,51.48563289
8196,-0.1579924,51.49840969
8197,-0.18019787,51.50049191
8198,-0.15025054,51.48572503
8199,-0.19221835,51.50985032
